Mass_Size,Copy_Count,Comp_Count,Time
4900,40553,40553,5536
4900,35687,35687,5319
4900,40343,40343,5520
4900,35620,35620,5309
4900,39746,39746,5269
4900,51453,51453,5497
4900,42120,42120,5559
4900,39684,39684,5312
4900,41265,41265,5646
4900,43067,43067,5512
4900,42297,42297,5653
4900,41460,41460,3066
4900,39384,39384,3158
4900,41124,41124,3023
4900,42105,42105,3133
5000,44707,44707,5345
5000,40830,40830,5450
5000,40457,40457,5436
5000,41480,41480,5520
5000,41359,41359,5432
5000,40832,40832,5366
5000,38776,38776,5346
5000,43157,43157,5549
5000,42055,42055,5133
5000,40155,40155,5280
5000,41493,41493,5556
5000,42443,42443,5411
5000,42342,42342,5621
5000,42851,42851,5631
5000,45039,45039,5733
5000,44768,44768,5145
5000,40461,40461,3047
5000,40688,40688,3120
5000,39656,39656,3071
5000,40492,40492,3189
